listing_id,price_egp,area_sqm,bedrooms,bathrooms,floor_number,building_age_years,district,compound_name,distance_to_auc_km,distance_to_mall_km,distance_to_metro_km,finishing_type,has_balcony,has_parking,has_security,has_amenities,view_type,listing_date,days_on_market,seller_type,is_negotiable
NCR-2024-00156,3500000,103,2,2,14,15,Fifth Settlement,Moon Valley,22.1,7.7,13.4,Lux,Yes,Yes,Yes,Yes,Compound,2025-11-01,6,Owner,Yes
NCR-2024-00157,4550000,193,3,2,9,2,Fifth Settlement,Mountain View,23.3,5.3,13.2,Unfinished,Yes,Yes,Yes,Yes,Street,2025-05-12,179,Broker,Yes
NCR-2024-00158,3200000,139,2,3,15,14,Madinaty,,17.4,6.9,9.1,Lux,Yes,Yes,Yes,No,Garden,2025-05-18,173,Broker,Yes
NCR-2024-00159,3200000,110,2,2,2,16,Fifth Settlement,Palm Hills,23.4,4.6,11.5,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-06-30,130,Broker,Yes
NCR-2024-00160,2950000,160,3,3,3,13,Madinaty,,11.2,3.6,5.3,Semi-finished,Yes,Yes,Yes,No,Street,2025-09-04,64,Owner,Yes
NCR-2024-00161,5100000,189,3,3,2,6,Fifth Settlement,Mountain View,23.9,7.8,11.3,Semi-finished,Yes,No,Yes,No,Compound,2025-08-30,69,Owner,Yes
NCR-2024-00162,2450000,89,1,1,14,19,Katameya,Lake View,18.2,4.9,6.3,Lux,Yes,Yes,Yes,Yes,Garden,2025-05-29,162,Broker,Yes
NCR-2024-00163,3350000,128,2,1,2,15,Fifth Settlement,Hyde Park,3.0,7.0,13.0,Lux,No,No,Yes,Yes,Garden,2025-08-12,87,Broker,Yes
NCR-2024-00164,2850000,109,2,1,10,20,Rehab City,Rehab 1,22.9,7.6,4.0,Lux,Yes,Yes,Yes,No,Street,2025-06-10,150,Broker,Yes
NCR-2024-00165,3800000,113,2,1,11,7,New Cairo (Other),,13.1,5.6,12.3,Super Lux,No,Yes,Yes,Yes,Street,2025-07-29,101,Broker,Yes
NCR-2024-00166,2950000,112,2,2,11,3,Rehab City,Rehab 2,12.6,4.6,4.2,Semi-finished,Yes,No,Yes,Yes,Street,2025-08-20,79,Broker,Yes
NCR-2024-00167,2700000,96,2,2,8,19,Madinaty,Madinaty B3,15.0,0.5,13.6,Lux,Yes,No,Yes,Yes,Compound,2025-06-01,159,Owner,No
NCR-2024-00168,3200000,98,2,1,3,14,Rehab City,Rehab 4,5.4,0.8,6.7,Semi-finished,Yes,Yes,Yes,Yes,Compound,2025-06-12,148,Broker,No
NCR-2024-00169,3050000,140,3,4,7,4,Fifth Settlement,,12.8,2.0,10.9,Semi-finished,Yes,Yes,Yes,No,Street,2025-10-22,16,Broker,Yes
NCR-2024-00170,4800000,165,3,3,8,12,Madinaty,Madinaty B3,21.1,1.9,8.9,Semi-finished,Yes,Yes,Yes,Yes,Nile,2025-09-27,41,Owner,Yes
NCR-2024-00171,5400000,177,3,4,3,5,Rehab City,Rehab 4,2.4,2.4,7.4,Lux,Yes,Yes,Yes,Yes,Garden,2025-09-01,67,Owner,No
NCR-2024-00172,3650000,127,2,3,2,4,Fifth Settlement,Mountain View,8.3,2.8,10.7,Lux,No,Yes,Yes,Yes,Compound,2025-07-13,117,Owner,Yes
NCR-2024-00173,5950000,260,4,5,13,16,New Cairo (Other),Mirage City,2.1,3.2,14.4,Lux,Yes,No,Yes,No,Street,2025-10-10,28,Broker,Yes
NCR-2024-00174,4250000,183,3,4,13,6,Madinaty,Madinaty B4,11.6,3.7,3.5,Lux,No,Yes,Yes,No,Street,2025-06-08,152,Broker,Yes
NCR-2024-00175,5450000,183,3,4,8,5,Fifth Settlement,Hyde Park,18.8,1.2,14.0,Semi-finished,Yes,Yes,Yes,No,Garden,2025-05-23,168,Broker,Yes
NCR-2024-00176,5600000,213,3,3,3,1,Rehab City,Rehab 2,20.4,0.8,10.3,Lux,Yes,Yes,Yes,No,Street,2025-06-05,155,Broker,Yes
NCR-2024-00177,4750000,201,3,4,7,10,Katameya,Lake View,23.7,5.6,12.7,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-06-01,159,Broker,No
NCR-2024-00178,4350000,145,3,4,12,6,Rehab City,Rehab 4,16.0,4.5,7.6,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-08-11,88,Broker,Yes
NCR-2024-00179,2550000,106,2,2,1,20,Katameya,,7.9,3.8,8.7,Super Lux,Yes,Yes,Yes,Yes,Street,2025-07-25,105,Owner,Yes
NCR-2024-00180,4650000,190,3,3,14,7,Madinaty,Madinaty B3,23.3,5.3,13.4,Unfinished,No,No,Yes,No,Street,2025-08-28,71,Broker,Yes
NCR-2024-00181,5450000,177,3,4,15,4,Rehab City,Rehab 1,19.8,6.7,8.0,Lux,Yes,Yes,No,No,Compound,2025-08-10,89,Broker,No
NCR-2024-00182,3450000,163,3,4,12,17,Katameya,,15.2,3.7,9.4,Lux,Yes,No,No,No,Street,2025-07-22,108,Broker,Yes
NCR-2024-00183,4050000,190,3,3,6,15,Madinaty,Madinaty B4,18.0,5.3,3.2,Lux,Yes,Yes,Yes,No,Street,2025-09-06,62,Owner,No
NCR-2024-00184,3100000,99,2,2,12,13,Rehab City,Rehab 4,23.3,7.7,4.9,Super Lux,Yes,No,Yes,Yes,Garden,2025-05-20,171,Broker,Yes
NCR-2024-00185,3450000,145,2,3,12,11,Katameya,Lake View,18.4,6.8,10.7,Semi-finished,Yes,No,No,Yes,Garden,2025-06-27,133,Broker,Yes
NCR-2024-00186,5650000,211,3,3,13,16,Katameya,Katameya Plaza,10.5,3.7,11.6,Super Lux,Yes,No,Yes,Yes,Garden,2025-10-27,11,Broker,Yes
NCR-2024-00187,4850000,160,3,3,9,4,New Cairo (Other),,18.4,5.3,10.0,Lux,Yes,No,Yes,Yes,Compound,2025-08-08,91,Owner,No
NCR-2024-00188,5950000,209,3,4,12,13,Madinaty,Madinaty B4,2.9,1.8,4.7,Lux,Yes,Yes,Yes,Yes,Street,2025-10-25,13,Owner,Yes
NCR-2024-00189,2750000,110,2,2,3,5,Rehab City,Rehab 2,10.9,4.7,8.3,Unfinished,Yes,No,Yes,Yes,Street,2025-05-16,175,Broker,No
NCR-2024-00190,3950000,146,2,2,14,14,Rehab City,Rehab 1,11.3,7.9,7.3,Lux,Yes,No,Yes,Yes,Compound,2025-09-19,49,Broker,Yes
NCR-2024-00191,5100000,178,3,4,7,6,Fifth Settlement,Mountain View,5.8,4.4,8.9,Super Lux,Yes,Yes,No,No,Compound,2025-08-09,90,Broker,Yes
NCR-2024-00192,5750000,172,3,4,13,13,Fifth Settlement,Palm Hills,2.5,7.5,13.4,Lux,Yes,Yes,Yes,Yes,Garden,2025-07-04,126,Broker,Yes
NCR-2024-00193,5750000,198,3,3,6,17,Rehab City,Rehab 1,5.1,3.6,12.3,Super Lux,Yes,Yes,Yes,Yes,Street,2025-09-13,55,Broker,Yes
NCR-2024-00194,3800000,107,2,2,8,0,Fifth Settlement,Moon Valley,17.1,8.0,4.0,Super Lux,No,Yes,Yes,Yes,Street,2025-09-18,50,Broker,Yes
NCR-2024-00195,5700000,195,3,3,3,5,Fifth Settlement,,20.5,4.8,13.7,Super Lux,No,Yes,Yes,Yes,Street,2025-05-17,174,Owner,Yes
NCR-2024-00196,3800000,117,2,3,3,2,Fifth Settlement,Mountain View,24.7,0.8,8.7,Lux,Yes,Yes,Yes,No,Garden,2025-08-06,93,Owner,Yes
NCR-2024-00197,5950000,196,3,2,4,4,Rehab City,Rehab 1,10.0,4.9,11.9,Super Lux,No,Yes,Yes,Yes,Street,2025-08-04,95,Broker,Yes
NCR-2024-00198,3250000,141,2,2,3,11,Katameya,Katameya Heights,15.8,2.6,4.7,Lux,Yes,No,No,No,Street,2025-09-27,41,Owner,Yes
NCR-2024-00199,3200000,121,2,2,9,10,Fifth Settlement,Hyde Park,23.6,0.7,11.0,Unfinished,Yes,Yes,Yes,Yes,Garden,2025-08-17,82,Owner,Yes
NCR-2024-00200,4700000,215,3,4,11,12,Rehab City,Rehab 3,5.8,6.7,5.8,Semi-finished,Yes,No,Yes,Yes,Garden,2025-10-02,36,Broker,Yes
NCR-2024-00201,4900000,187,3,3,4,15,Madinaty,Madinaty B2,18.5,2.6,8.3,Super Lux,No,Yes,Yes,Yes,Garden,2025-07-24,106,Owner,Yes
NCR-2024-00202,3450000,131,2,2,6,17,Fifth Settlement,,19.4,6.5,3.2,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-08-25,74,Broker,No
NCR-2024-00203,4250000,166,3,2,8,16,Fifth Settlement,Moon Valley,4.0,2.7,4.8,Semi-finished,No,Yes,Yes,Yes,Garden,2025-10-21,17,Broker,Yes
NCR-2024-00204,1850000,99,2,3,11,16,Katameya,Katameya Dunes,21.8,2.0,4.1,Semi-finished,No,Yes,Yes,No,Street,2025-10-02,36,Owner,Yes
NCR-2024-00205,3600000,135,2,2,13,10,Fifth Settlement,,20.7,7.8,5.9,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-08-04,95,Owner,Yes
NCR-2024-00206,1900000,91,1,1,8,19,Fifth Settlement,Palm Hills,2.8,3.2,4.2,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-05-11,180,Owner,Yes
NCR-2024-00207,4050000,131,2,2,15,9,Rehab City,Rehab 3,4.1,5.0,11.3,Lux,Yes,Yes,Yes,Yes,Street,2025-09-07,61,Owner,Yes
NCR-2024-00208,4050000,165,3,4,5,15,Rehab City,Rehab 3,3.1,5.1,3.3,Lux,Yes,Yes,Yes,Yes,Garden,2025-07-16,114,Broker,Yes
NCR-2024-00209,3300000,114,2,2,5,1,Katameya,Lake View,9.7,4.7,10.4,Unfinished,Yes,Yes,Yes,No,Garden,2025-08-17,82,Broker,Yes
NCR-2024-00210,2250000,100,2,1,6,16,Fifth Settlement,Moon Valley,13.7,7.4,4.7,Semi-finished,Yes,Yes,No,No,Garden,2025-06-28,132,Broker,Yes
NCR-2024-00211,4000000,162,3,3,10,19,Madinaty,Madinaty B4,14.2,5.6,14.3,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-06-30,130,Broker,Yes
NCR-2024-00212,2950000,123,2,3,7,9,Fifth Settlement,,8.2,3.5,14.2,Lux,Yes,Yes,Yes,Yes,Compound,2025-07-20,110,Broker,Yes
NCR-2024-00213,4950000,196,3,3,13,12,Fifth Settlement,Palm Hills,23.0,7.0,5.7,Lux,Yes,Yes,Yes,Yes,Garden,2025-09-07,61,Broker,No
NCR-2024-00214,3500000,141,2,3,13,11,Fifth Settlement,Hyde Park,10.5,1.9,10.4,Lux,Yes,Yes,Yes,No,Garden,2025-10-28,10,Owner,Yes
NCR-2024-00215,4100000,170,3,4,10,14,Katameya,,3.0,4.6,3.3,Lux,Yes,Yes,Yes,Yes,Garden,2025-08-30,69,Owner,Yes
NCR-2024-00216,2400000,96,2,1,14,6,Madinaty,,8.9,7.6,14.2,Lux,Yes,Yes,Yes,No,Street,2025-06-10,150,Broker,Yes
NCR-2024-00217,4000000,129,2,3,7,20,Rehab City,Rehab 3,14.2,5.2,9.3,Super Lux,Yes,Yes,Yes,Yes,Street,2025-06-03,157,Owner,Yes
NCR-2024-00218,3750000,122,2,2,13,12,Fifth Settlement,Moon Valley,11.4,6.6,3.5,Super Lux,No,Yes,Yes,No,Garden,2025-06-16,144,Broker,Yes
NCR-2024-00219,3050000,110,2,2,4,11,Fifth Settlement,Palm Hills,8.3,5.4,7.1,Lux,Yes,Yes,Yes,Yes,Street,2025-07-12,118,Owner,Yes
NCR-2024-00220,2500000,91,2,2,6,11,Rehab City,,5.0,6.8,3.9,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-07-05,125,Owner,Yes
NCR-2024-00221,4000000,157,3,3,7,1,Katameya,Katameya Dunes,20.8,7.6,7.7,Unfinished,No,Yes,Yes,No,Garden,2025-05-28,163,Broker,Yes
NCR-2024-00222,4750000,186,3,4,5,4,Fifth Settlement,Palm Hills,24.9,2.5,11.0,Lux,Yes,No,Yes,No,Compound,2025-08-24,75,Broker,No
NCR-2024-00223,4550000,172,3,3,5,1,Fifth Settlement,Moon Valley,9.6,1.8,8.6,Lux,No,No,Yes,No,Compound,2025-10-14,24,Broker,Yes
NCR-2024-00224,4100000,174,3,4,2,19,Rehab City,Rehab 4,10.8,4.1,7.6,Super Lux,Yes,Yes,No,No,Street,2025-07-26,104,Owner,No
NCR-2024-00225,2650000,140,2,1,7,12,Madinaty,Madinaty B2,16.2,5.8,4.4,Unfinished,No,No,Yes,No,Garden,2025-05-14,177,Broker,No
NCR-2024-00226,3600000,139,2,1,12,2,New Cairo (Other),Mirage City,18.5,2.2,5.9,Lux,No,Yes,Yes,Yes,Street,2025-09-08,60,Broker,Yes
NCR-2024-00227,3200000,143,2,3,6,10,Fifth Settlement,Palm Hills,11.0,0.5,4.2,Semi-finished,Yes,Yes,Yes,No,Street,2025-09-27,41,Owner,Yes
NCR-2024-00228,2500000,107,2,2,11,15,Fifth Settlement,Hyde Park,22.8,3.1,12.7,Semi-finished,Yes,No,Yes,No,Compound,2025-06-27,133,Owner,No
NCR-2024-00229,5350000,211,3,4,1,0,Madinaty,,14.9,7.8,4.6,Lux,No,No,Yes,Yes,Street,2025-10-04,34,Broker,Yes
NCR-2024-00230,4100000,169,3,3,4,18,Fifth Settlement,Mountain View,12.4,5.7,10.1,Lux,No,Yes,No,No,Street,2025-06-05,155,Broker,Yes
NCR-2024-00231,2900000,133,2,2,3,10,New Cairo (Other),Gardenia Springs,16.9,3.5,7.1,Unfinished,No,Yes,Yes,Yes,Compound,2025-08-26,73,Owner,No
NCR-2024-00232,4300000,142,2,3,12,8,Fifth Settlement,Hyde Park,23.9,1.9,5.7,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-06-17,143,Broker,Yes
NCR-2024-00233,4050000,149,3,3,15,13,Madinaty,Madinaty B4,20.3,3.2,10.7,Semi-finished,No,Yes,Yes,No,Compound,2025-07-29,101,Broker,Yes
NCR-2024-00234,4250000,191,3,3,3,8,Rehab City,Rehab 3,2.9,1.8,8.5,Unfinished,Yes,Yes,Yes,Yes,Compound,2025-10-10,28,Broker,Yes
NCR-2024-00235,3950000,138,2,3,7,6,Madinaty,Madinaty B2,9.6,1.3,7.8,Lux,Yes,Yes,No,Yes,Garden,2025-06-07,153,Broker,Yes
NCR-2024-00236,3100000,150,3,4,11,15,Fifth Settlement,Moon Valley,12.8,7.3,10.1,Semi-finished,Yes,No,Yes,Yes,Street,2025-07-10,120,Broker,Yes
NCR-2024-00237,5400000,265,4,5,12,2,Katameya,Katameya Dunes,9.2,8.0,8.9,Unfinished,Yes,Yes,Yes,Yes,Garden,2025-08-07,92,Broker,Yes
NCR-2024-00238,3050000,147,2,3,10,18,Katameya,Katameya Plaza,18.1,1.7,6.6,Semi-finished,Yes,No,Yes,Yes,Garden,2025-08-07,92,Broker,Yes
NCR-2024-00239,3200000,115,2,3,4,3,Rehab City,Rehab 3,21.0,0.9,9.7,Super Lux,Yes,Yes,Yes,No,Street,2025-11-05,2,Broker,No
NCR-2024-00240,4750000,175,3,2,15,6,Fifth Settlement,Palm Hills,18.8,3.0,11.0,Lux,Yes,Yes,Yes,No,Compound,2025-09-27,41,Broker,Yes
NCR-2024-00241,4900000,172,3,3,12,11,Katameya,Katameya Heights,24.8,4.0,3.3,Super Lux,Yes,Yes,Yes,No,Garden,2025-05-18,173,Owner,Yes
NCR-2024-00242,4250000,186,3,4,8,17,Rehab City,Rehab 1,8.3,2.0,8.6,Semi-finished,No,Yes,Yes,Yes,Street,2025-09-09,59,Owner,Yes
NCR-2024-00243,1700000,102,2,2,11,4,Fifth Settlement,,22.1,2.8,3.7,Semi-finished,Yes,Yes,Yes,No,Street,2025-08-21,78,Broker,No
NCR-2024-00244,3050000,129,2,1,9,9,Katameya,Katameya Heights,19.6,2.0,5.2,Lux,Yes,Yes,Yes,No,Street,2025-08-06,93,Owner,Yes
NCR-2024-00245,5700000,207,3,3,3,11,Rehab City,Rehab 2,10.3,6.3,9.7,Lux,Yes,Yes,Yes,Yes,Compound,2025-06-02,158,Broker,Yes
NCR-2024-00246,5100000,181,3,3,5,7,Fifth Settlement,Mountain View,18.9,5.8,13.4,Super Lux,Yes,Yes,Yes,No,Garden,2025-06-16,144,Broker,No
NCR-2024-00247,2400000,108,2,3,4,18,Katameya,Katameya Dunes,4.4,5.3,13.6,Semi-finished,Yes,Yes,Yes,No,Garden,2025-05-21,170,Broker,Yes
NCR-2024-00248,3550000,158,3,4,14,14,New Cairo (Other),Mirage City,20.2,3.4,3.8,Semi-finished,Yes,Yes,No,Yes,Garden,2025-05-27,164,Broker,No
NCR-2024-00249,3750000,197,3,3,12,0,Katameya,,14.2,7.3,8.0,Unfinished,Yes,Yes,Yes,Yes,Garden,2025-09-17,51,Owner,No
NCR-2024-00250,3200000,162,3,2,10,2,Rehab City,,8.7,7.8,10.0,Semi-finished,No,Yes,Yes,No,Compound,2025-06-08,152,Broker,No
NCR-2024-00251,3650000,193,3,4,15,17,Katameya,,17.1,1.8,4.8,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-07-06,124,Owner,Yes
NCR-2024-00252,4200000,219,3,3,6,17,Fifth Settlement,Hyde Park,16.8,2.2,12.2,Semi-finished,Yes,No,Yes,No,Compound,2025-10-19,19,Broker,Yes
NCR-2024-00253,3700000,90,2,3,11,1,Rehab City,Rehab 3,6.8,4.4,11.9,Lux,Yes,Yes,Yes,Yes,Compound,2025-07-27,103,Owner,Yes
NCR-2024-00254,5400000,151,3,3,10,4,Fifth Settlement,Hyde Park,2.7,1.2,13.8,Lux,Yes,Yes,No,Yes,Nile,2025-09-09,59,Owner,Yes
NCR-2024-00255,2500000,113,2,2,4,0,Rehab City,Rehab 1,12.0,3.8,3.1,Unfinished,Yes,Yes,No,No,Garden,2025-08-30,69,Broker,Yes
NCR-2024-00256,4400000,173,3,3,8,9,Katameya,Katameya Heights,15.1,4.9,5.6,Semi-finished,Yes,Yes,No,Yes,Compound,2025-08-11,88,Broker,No
NCR-2024-00257,3200000,142,2,3,3,19,Fifth Settlement,,22.2,4.4,12.9,Lux,Yes,Yes,Yes,No,Garden,2025-05-12,179,Owner,Yes
NCR-2024-00258,4150000,147,3,4,11,9,Fifth Settlement,,23.3,3.0,11.0,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-09-11,57,Broker,Yes
NCR-2024-00259,3550000,107,2,3,5,4,Madinaty,Madinaty B1,14.2,4.6,13.7,Lux,Yes,No,Yes,Yes,Compound,2025-06-10,150,Broker,Yes
NCR-2024-00260,3000000,146,2,2,13,17,Rehab City,,19.3,7.7,3.7,Lux,Yes,Yes,Yes,Yes,Compound,2025-09-04,64,Broker,Yes
NCR-2024-00261,4050000,137,2,3,1,20,Fifth Settlement,Palm Hills,12.1,2.0,10.2,Lux,No,Yes,Yes,Yes,Compound,2025-08-31,68,Broker,No
NCR-2024-00262,1950000,64,1,2,13,14,New Cairo (Other),,19.2,5.4,9.8,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-06-23,137,Broker,Yes
NCR-2024-00263,3650000,165,3,3,15,19,Fifth Settlement,,6.7,0.8,3.4,Lux,Yes,Yes,Yes,No,Street,2025-09-14,54,Owner,Yes
NCR-2024-00264,5500000,169,3,3,6,7,Rehab City,Rehab 1,10.5,1.0,9.2,Super Lux,Yes,Yes,Yes,No,Street,2025-08-08,91,Broker,Yes
NCR-2024-00265,4250000,193,3,3,11,16,Katameya,Katameya Plaza,16.6,4.6,10.3,Semi-finished,No,No,Yes,No,Compound,2025-09-01,67,Owner,Yes
NCR-2024-00266,2850000,102,2,2,5,11,Rehab City,Rehab 1,2.4,1.3,5.3,Lux,No,No,Yes,Yes,Street,2025-07-23,107,Owner,Yes
NCR-2024-00267,2850000,108,2,1,8,20,Fifth Settlement,,18.6,0.7,6.3,Lux,Yes,No,Yes,No,Garden,2025-06-25,135,Broker,Yes
NCR-2024-00268,2450000,88,1,1,9,11,Fifth Settlement,Moon Valley,21.2,1.8,10.7,Super Lux,No,Yes,Yes,No,Garden,2025-07-03,127,Broker,Yes
NCR-2024-00269,3700000,92,2,2,8,0,Fifth Settlement,Moon Valley,11.2,4.7,8.6,Lux,Yes,No,Yes,Yes,Garden,2025-10-16,22,Broker,Yes
NCR-2024-00270,6050000,197,3,2,8,3,Katameya,Katameya Plaza,12.3,5.8,13.3,Lux,No,Yes,Yes,Yes,Compound,2025-08-27,72,Owner,Yes
NCR-2024-00271,3000000,147,2,2,12,7,Rehab City,Rehab 3,21.6,2.0,7.1,Semi-finished,Yes,No,No,Yes,Garden,2025-06-03,157,Owner,Yes
NCR-2024-00272,2400000,101,2,3,14,0,New Cairo (Other),,19.8,5.5,6.2,Semi-finished,Yes,No,No,Yes,Compound,2025-10-10,28,Broker,No
NCR-2024-00273,2600000,91,2,2,13,14,Fifth Settlement,Mountain View,8.6,1.9,14.8,Super Lux,Yes,Yes,Yes,No,Garden,2025-10-20,18,Broker,Yes
NCR-2024-00274,2800000,100,2,2,3,17,Madinaty,Madinaty B2,9.5,5.1,13.9,Lux,Yes,Yes,Yes,Yes,Compound,2025-07-06,124,Broker,Yes
NCR-2024-00275,5450000,167,3,3,4,0,New Cairo (Other),Gardenia Springs,17.6,3.6,3.3,Super Lux,Yes,Yes,Yes,No,Street,2025-07-21,109,Broker,Yes
NCR-2024-00276,3800000,216,3,4,15,10,New Cairo (Other),,15.0,5.4,12.2,Unfinished,Yes,No,No,Yes,Street,2025-07-18,112,Broker,No
NCR-2024-00277,2700000,126,2,2,11,1,Fifth Settlement,Mountain View,5.7,8.0,4.3,Unfinished,Yes,Yes,Yes,Yes,Compound,2025-06-07,153,Broker,No
NCR-2024-00278,3550000,111,2,3,4,0,Fifth Settlement,,9.1,7.5,3.3,Lux,Yes,No,Yes,Yes,Garden,2025-06-12,148,Broker,Yes
NCR-2024-00279,2100000,101,2,1,15,11,Rehab City,,22.7,0.5,6.3,Semi-finished,Yes,Yes,No,No,Garden,2025-07-02,128,Broker,Yes
NCR-2024-00280,2400000,91,2,3,15,15,Fifth Settlement,Mountain View,17.8,7.1,6.2,Semi-finished,No,Yes,Yes,Yes,Garden,2025-09-09,59,Broker,Yes
NCR-2024-00281,1950000,126,2,2,14,9,New Cairo (Other),,24.7,1.0,12.8,Semi-finished,No,Yes,No,No,Street,2025-05-26,165,Broker,Yes
NCR-2024-00282,3800000,206,4,5,11,17,Rehab City,,19.6,7.6,11.5,Semi-finished,No,No,Yes,Yes,Garden,2025-10-11,27,Broker,Yes
NCR-2024-00283,3400000,165,3,3,5,14,Fifth Settlement,Moon Valley,23.7,2.6,14.8,Unfinished,Yes,Yes,Yes,No,Street,2025-09-27,41,Broker,Yes
NCR-2024-00284,5300000,215,3,3,13,16,Rehab City,Rehab 2,7.0,3.4,11.5,Lux,Yes,Yes,Yes,No,Garden,2025-08-05,94,Broker,Yes
NCR-2024-00285,2550000,105,2,2,9,9,Rehab City,,19.7,1.2,8.0,Lux,Yes,Yes,No,No,Garden,2025-08-23,76,Owner,Yes
NCR-2024-00286,2750000,112,2,2,12,2,Fifth Settlement,Mountain View,2.5,1.3,11.4,Semi-finished,Yes,Yes,No,Yes,Garden,2025-07-26,104,Broker,No
NCR-2024-00287,3350000,179,3,4,9,20,Fifth Settlement,,17.4,6.0,15.0,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-08-05,94,Broker,Yes
NCR-2024-00288,5400000,199,3,4,10,15,Madinaty,Madinaty B1,12.8,7.6,11.5,Semi-finished,Yes,Yes,Yes,Yes,Compound,2025-06-10,150,Broker,No
NCR-2024-00289,5750000,212,3,2,13,5,Fifth Settlement,Mountain View,10.0,5.1,12.1,Super Lux,No,No,Yes,No,Garden,2025-08-18,81,Broker,Yes
NCR-2024-00290,3600000,121,2,2,12,2,Fifth Settlement,Palm Hills,21.8,5.9,14.3,Lux,Yes,No,No,Yes,Compound,2025-10-12,26,Owner,Yes
NCR-2024-00291,4400000,154,3,4,14,8,Rehab City,Rehab 3,21.6,6.2,4.4,Super Lux,No,Yes,Yes,Yes,Garden,2025-06-15,145,Broker,Yes
NCR-2024-00292,3600000,126,2,2,1,10,Rehab City,Rehab 4,2.5,2.5,11.5,Lux,Yes,No,Yes,Yes,Garden,2025-07-08,122,Broker,Yes
NCR-2024-00293,4250000,152,3,4,14,20,Rehab City,Rehab 3,16.0,0.8,13.2,Lux,Yes,No,Yes,Yes,Street,2025-08-24,75,Broker,Yes
NCR-2024-00294,3100000,144,3,4,14,12,Madinaty,Madinaty B3,10.5,0.5,14.5,Unfinished,Yes,Yes,Yes,No,Street,2025-05-13,178,Broker,Yes
NCR-2024-00295,4650000,214,3,4,8,17,Fifth Settlement,,11.6,3.1,5.5,Lux,Yes,Yes,Yes,No,Garden,2025-09-08,60,Owner,No
NCR-2024-00296,2750000,99,2,2,14,3,Fifth Settlement,Palm Hills,21.1,2.3,9.0,Semi-finished,No,Yes,Yes,Yes,Street,2025-10-17,21,Owner,Yes
NCR-2024-00297,4650000,191,3,3,1,7,Fifth Settlement,Hyde Park,9.1,1.0,11.2,Lux,Yes,Yes,No,No,Compound,2025-05-25,166,Broker,Yes
NCR-2024-00298,2300000,102,2,2,2,12,Madinaty,Madinaty B4,23.7,1.8,6.0,Semi-finished,Yes,Yes,Yes,No,Garden,2025-07-24,106,Broker,Yes
NCR-2024-00299,3800000,130,2,3,7,9,Madinaty,,6.1,1.4,10.2,Lux,Yes,No,Yes,Yes,Compound,2025-05-11,180,Broker,No
NCR-2024-00300,3500000,142,2,2,15,1,Fifth Settlement,Palm Hills,17.2,7.4,6.1,Semi-finished,Yes,No,Yes,No,Compound,2025-09-20,48,Broker,Yes
NCR-2024-00301,5700000,189,3,3,8,7,Fifth Settlement,Hyde Park,17.5,1.6,7.0,Lux,Yes,Yes,Yes,No,Street,2025-08-08,91,Broker,Yes
NCR-2024-00302,3050000,104,2,2,1,5,Fifth Settlement,Palm Hills,7.8,4.5,8.3,Lux,Yes,Yes,No,Yes,Street,2025-05-16,175,Broker,Yes
NCR-2024-00303,2850000,131,2,2,15,15,New Cairo (Other),,9.5,4.9,9.4,Lux,Yes,Yes,Yes,No,Garden,2025-09-20,48,Broker,Yes
NCR-2024-00304,3900000,146,3,4,3,17,Rehab City,Rehab 1,21.2,4.6,8.4,Lux,Yes,No,No,Yes,Street,2025-09-03,65,Broker,Yes
NCR-2024-00305,3150000,129,2,2,7,16,Katameya,Katameya Heights,19.5,1.2,8.9,Unfinished,Yes,Yes,Yes,Yes,Street,2025-07-22,108,Broker,Yes
NCR-2024-00306,3450000,167,3,3,13,5,New Cairo (Other),,9.6,2.9,6.6,Semi-finished,No,Yes,Yes,No,Compound,2025-10-13,25,Broker,No
NCR-2024-00307,2800000,121,2,2,9,12,Rehab City,Rehab 1,14.3,0.9,4.9,Unfinished,No,Yes,No,No,Nile,2025-07-18,112,Owner,Yes
NCR-2024-00308,2500000,94,1,2,8,13,Rehab City,Rehab 3,3.4,3.5,3.6,Semi-finished,Yes,Yes,Yes,No,Compound,2025-06-23,137,Broker,Yes
NCR-2024-00309,3550000,154,3,2,8,20,Katameya,Lake View,6.8,1.9,5.4,Unfinished,Yes,Yes,No,Yes,Garden,2025-10-01,37,Owner,Yes
NCR-2024-00310,2550000,137,2,3,15,9,Fifth Settlement,Palm Hills,13.2,4.7,10.0,Semi-finished,Yes,No,Yes,No,Garden,2025-10-07,31,Owner,Yes
NCR-2024-00311,3300000,125,2,3,9,10,Katameya,Lake View,4.0,5.7,12.4,Lux,No,Yes,Yes,Yes,Garden,2025-10-08,30,Broker,No
